environment,company_id,month,revenue_usd,cogs_usd,gross_margin_pct,opex_usd,ebitda_usd,cash_balance_usd,accounts_receivable_days,accounts_payable_days,inventory_turnover_days,transaction_count,transaction_volume_usd,top5_customer_concentration_pct,anomaly_flag,monthly_report_submitted_on_time,days_late_reporting,leadership_turnover_event,auditor_changed_event,amount_due_usd,amount_paid_usd,days_late,payment_status,revenue_3m_pct_change,ebitda_margin,cash_runway_months,amount_paid_ratio,receivable_payable_gap,label_distress_next_3m,distress_risk_score,risk_tier
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2024-11-01,117039.0,88262.0,0.246,25172.0,3605.0,132296.0,43.9,28.6,20.2,312,98793.0,0.31,0,1,0,0,0,,,0.0,,0.3289164424157782,0.03080169857910611,5.255680915302717,1.0,15.299999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2024-12-01,136619.0,81384.0,0.404,21731.0,33504.0,149593.0,41.5,29.2,34.2,898,148518.0,0.26,0,1,0,0,0,,,0.0,,0.6047713577578613,0.2452367533066411,6.883852560857761,1.0,12.3,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-01-01,122819.0,87118.0,0.291,16755.0,18946.0,155594.0,38.5,34.6,30.5,397,123173.0,0.3,0,0,8,0,1,,,0.0,,0.09694100835082398,0.15425952010682387,9.286421963592957,1.0,3.8999999999999986,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-02-01,96262.0,59981.0,0.377,18323.0,17958.0,159927.0,37.8,41.7,35.9,368,101150.0,0.34,0,1,0,1,0,,,0.0,,-0.177522022573672,0.18655336477530074,8.728210445887683,1.0,-3.9000000000000057,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-03-01,87800.0,67688.0,0.229,11073.0,9038.0,160097.0,37.8,44.5,50.7,451,97657.0,0.59,1,1,0,0,0,,,0.0,,-0.3573368272348648,0.10293849658314351,14.458322044613023,1.0,-6.700000000000003,0,0.5,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-04-01,62960.0,43248.0,0.313,9774.0,9939.0,162072.0,38.4,44.8,50.7,317,60641.0,0.65,0,1,0,0,0,,,0.0,,-0.48737573176788607,0.15786213468869123,16.58195211786372,1.0,-6.399999999999999,1,98.3,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-05-01,40350.0,32757.0,0.188,5879.0,1713.0,159766.0,35.3,44.4,29.8,142,41872.0,0.73,0,0,3,0,0,,,0.0,,-0.5808314807504519,0.04245353159851301,27.17571015478823,1.0,-9.100000000000001,1,97.3,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-06-01,56582.0,44391.0,0.215,9382.0,2809.0,153489.0,33.5,57.9,43.9,150,39256.0,0.94,0,0,13,0,0,,,0.0,,-0.3555580865603645,0.049644763352302855,16.359944574717545,1.0,-24.4,1,39.9,Medium
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-07-01,40321.0,35070.0,0.13,8308.0,-3057.0,150687.0,32.6,46.4,43.9,108,44746.0,0.96,0,0,9,0,0,,,0.0,,-0.35957750952986023,-0.07581657200962277,18.137578237843044,1.0,-13.799999999999997,0,1.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-08-01,59916.0,43549.0,0.273,11605.0,4762.0,145961.0,35.9,44.9,48.3,325,68597.0,0.96,0,0,4,0,0,,,0.0,,0.48490706319702603,0.07947793577675412,12.577423524342956,1.0,-9.0,0,0.2,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-09-01,43210.0,34387.0,0.204,5741.0,3082.0,151709.0,35.6,40.8,50.8,194,41411.0,0.96,0,1,0,0,0,,,0.0,,-0.23632957477643068,0.07132608192548022,26.425535620971957,1.0,-5.199999999999996,0,3.4,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-10-01,32440.0,27430.0,0.154,7030.0,-2020.0,148788.0,35.7,35.6,32.8,197,35854.0,0.96,1,1,0,0,0,,,0.0,,-0.19545646189330623,-0.06226880394574599,21.164722617354197,1.0,0.10000000000000142,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-11-01,30365.0,29174.0,0.039,3765.0,-2574.0,148303.0,34.3,53.7,39.8,163,29865.0,0.96,0,1,0,0,0,,,0.0,,-0.4932071566860271,-0.08476864811460563,39.38990703851262,1.0,-19.400000000000006,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2025-12-01,17122.0,15458.0,0.097,3313.0,-1649.0,144140.0,33.0,45.7,39.7,67,15776.0,0.96,1,0,13,0,0,,,0.0,,-0.6037491321453368,-0.09630884242495036,43.50739511017205,1.0,-12.700000000000003,0,0.5,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-01-01,10809.0,9522.0,0.119,1689.0,-401.0,146334.0,32.9,57.9,46.1,28,11461.0,0.96,1,0,4,0,0,,,0.0,,-0.6668002466091245,-0.03709871403460079,86.63943161634103,1.0,-25.0,0,1.3,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-02-01,6342.0,5514.0,0.131,976.0,-148.0,144782.0,37.4,53.2,50.6,27,5814.0,0.96,1,0,11,0,0,,,0.0,,-0.7911411164169274,-0.023336486912645855,148.3422131147541,1.0,-15.800000000000004,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-03-01,5608.0,4455.0,0.206,820.0,333.0,147588.0,41.1,55.0,30.5,16,5164.0,0.96,1,1,0,0,0,,,0.0,,-0.6724681696063544,0.059379457917261055,179.98536585365855,1.0,-13.899999999999999,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-04-01,3000.0,2830.0,0.057,442.0,-272.0,146761.0,41.5,36.1,30.3,9,2827.0,0.96,1,0,11,0,0,,,0.0,,-0.7224535109630863,-0.09066666666666667,332.03846153846155,1.0,5.399999999999999,0,0.2,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-05-01,3000.0,2846.0,0.051,617.0,-463.0,146775.0,35.8,55.1,43.2,19,2960.0,0.96,0,0,2,0,0,,,0.0,,-0.5269631031220435,-0.15433333333333332,237.88492706645056,1.0,-19.300000000000004,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-06-01,3000.0,2970.0,0.01,626.0,-596.0,146330.0,37.9,49.4,31.9,14,2958.0,0.96,1,0,5,0,0,,,0.0,,-0.46504992867332384,-0.19866666666666666,233.75399361022363,1.0,-11.5,0,0.2,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-006,2026-07-01,3000.0,2970.0,0.01,526.0,-496.0,147904.0,37.5,37.4,44.3,17,2636.0,0.96,1,0,3,0,0,,,0.0,,0.0,-0.16533333333333333,281.18631178707227,1.0,0.10000000000000142,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2024-11-01,90002.0,74839.0,0.168,17957.0,-2793.0,139891.0,40.2,45.7,35.6,292,89720.0,0.29,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.36545471209909963,-0.031032643719028467,7.790332460878766,1.0,-5.5,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2024-12-01,86211.0,56871.0,0.34,16969.0,12370.0,148164.0,41.7,57.0,28.0,502,81559.0,0.38,0,1,0,0,1,13950.0,13950.0,0.0,On Time,-0.2745197041225922,0.14348517010590295,8.731451470328246,1.0,-15.299999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-01-01,67377.0,52020.0,0.228,10477.0,4880.0,144722.0,38.2,51.9,41.2,429,70814.0,0.39,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.21332663926770035,0.0724282767116375,13.813305335496803,1.0,-13.699999999999996,0,0.2,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-02-01,51769.0,44535.0,0.14,10779.0,-3545.0,133947.0,33.9,48.0,50.4,169,59593.0,0.45,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.42480167107397615,-0.06847727404431224,12.426662955747286,1.0,-14.100000000000001,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-03-01,61110.0,48555.0,0.205,10068.0,2487.0,134078.0,31.9,52.2,45.9,161,47994.0,0.67,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.29115774089153357,0.04069710358370152,13.317242749304729,1.0,-20.300000000000004,1,98.4,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-04-01,52245.0,42033.0,0.195,9697.0,515.0,133405.0,31.5,50.4,34.5,174,48299.0,0.89,0,0,1,1,0,13950.0,13950.0,0.0,On Time,-0.22458702524600382,0.009857402622260503,13.757347633288646,1.0,-18.9,1,99.6,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-05-01,37311.0,32778.0,0.121,5104.0,-571.0,134686.0,31.0,48.8,36.7,149,39988.0,0.91,0,1,0,0,0,13950.0,13950.0,4.0,Late,-0.27927910525604127,-0.015303797807617057,26.38832288401254,1.0,-17.799999999999997,1,97.3,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-06-01,27424.0,27150.0,0.01,5378.0,-5103.0,130540.0,30.4,46.0,48.0,157,27278.0,0.69,0,0,1,0,0,13950.0,13950.0,0.0,On Time,-0.5512354770086729,-0.1860778879813302,24.27296392711045,1.0,-15.600000000000001,0,1.5,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-07-01,32506.0,32181.0,0.01,6668.0,-6343.0,119431.0,31.8,46.8,26.7,91,35884.0,0.96,0,0,17,0,0,13950.0,13950.0,12.0,Late,-0.37781605895300985,-0.1951332061773211,17.91106778644271,1.0,-14.999999999999996,0,2.9,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-08-01,31877.0,31558.0,0.01,4252.0,-3934.0,110572.0,30.3,36.8,39.5,206,29169.0,0.69,1,1,0,0,0,13950.0,13950.0,14.0,Late,-0.14564069577336447,-0.12341186435360918,26.004703668861712,1.0,-6.4999999999999964,0,19.8,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-09-01,16487.0,16322.0,0.01,2828.0,-2664.0,108816.0,28.5,58.0,48.5,99,18185.0,0.96,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.398811260210035,-0.16158185236853279,38.47807637906648,1.0,-29.5,0,0.4,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-10-01,19898.0,19156.0,0.037,3757.0,-3016.0,101786.0,28.1,35.6,47.9,105,21083.0,0.96,0,0,9,0,0,13950.0,13950.0,15.0,Late,-0.3878668553497816,-0.151573022414313,27.09236092627096,1.0,-7.5,0,0.6,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-11-01,7340.0,6948.0,0.053,1578.0,-1186.0,101525.0,28.1,52.6,28.3,19,8855.0,0.96,1,0,11,0,0,13950.0,13950.0,18.0,Late,-0.7697399378862503,-0.16158038147138964,64.33776932826362,1.0,-24.5,0,1.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2025-12-01,7498.0,7423.0,0.01,918.0,-843.0,106046.0,25.5,47.5,37.4,18,7691.0,0.96,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.5452174440468247,-0.11242998132835423,115.51851851851852,1.0,-22.0,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-01-01,4794.0,4746.0,0.01,894.0,-846.0,96768.0,28.5,33.0,48.5,11,4471.0,0.96,0,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.7590712634435621,-0.17647058823529413,108.24161073825503,1.0,-4.5,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-02-01,3958.0,3918.0,0.01,491.0,-452.0,96678.0,33.6,33.7,49.6,21,4606.0,0.96,1,0,7,0,0,13950.0,13950.0,20.0,Late,-0.46076294277929153,-0.11419909044972208,196.9002036659878,1.0,-0.10000000000000142,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-03-01,3000.0,2970.0,0.01,524.0,-494.0,95215.0,34.4,47.0,31.6,16,3131.0,0.96,0,0,12,0,0,13950.0,13950.0,0.0,On Time,-0.5998933048813017,-0.16466666666666666,181.70801526717557,1.0,-12.600000000000001,0,0.2,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-04-01,3000.0,2694.0,0.102,550.0,-244.0,106671.0,35.9,40.1,39.3,8,3690.0,0.96,1,0,12,0,0,13950.0,13950.0,16.0,Late,-0.3742177722152691,-0.08133333333333333,193.94727272727272,1.0,-4.200000000000003,0,0.2,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-05-01,3000.0,2970.0,0.01,451.0,-421.0,114602.0,34.9,34.0,50.1,8,2420.0,0.96,1,1,0,0,0,13950.0,13950.0,0.0,On Time,-0.2420414350682163,-0.14033333333333334,254.10643015521063,1.0,0.8999999999999986,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-06-01,3000.0,2970.0,0.01,646.0,-616.0,113501.0,29.2,36.2,29.7,13,3038.0,0.96,1,0,7,0,0,13950.0,13950.0,23.0,Late,0.0,-0.20533333333333334,175.69814241486068,1.0,-7.0000000000000036,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-007,2026-07-01,3000.0,2970.0,0.01,534.0,-504.0,112845.0,30.3,50.6,31.9,10,2316.0,0.96,0,1,0,0,0,13950.0,13950.0,0.0,On Time,0.0,-0.168,211.32022471910113,1.0,-20.3,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2024-11-01,141316.0,83583.0,0.409,28417.0,29317.0,213319.0,50.8,39.8,20.1,811,127861.0,0.41,0,1,0,0,0,15210.0,15210.0,0.0,On Time,0.019676886332970156,0.20745704661892497,7.50673892388359,1.0,11.0,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2024-12-01,130289.0,84522.0,0.351,26941.0,18826.0,221882.0,49.2,28.8,25.7,320,129976.0,0.38,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.24749770418329564,0.144494162976153,8.235848706432575,1.0,20.400000000000002,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-01-01,124478.0,97409.0,0.217,17864.0,9205.0,225705.0,48.0,31.8,42.7,331,104512.0,0.25,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.16061687019966686,0.07394881023152686,12.634628302731752,1.0,16.2,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-02-01,138075.0,98912.0,0.284,24136.0,15026.0,229244.0,49.5,44.6,37.7,594,135303.0,0.43,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.022934416485040576,0.10882491399601665,9.498011269472986,1.0,4.899999999999999,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-03-01,91998.0,65023.0,0.293,17646.0,9329.0,229523.0,49.8,39.0,28.7,484,81170.0,0.39,0,0,6,0,0,15210.0,15210.0,0.0,On Time,-0.2938928075278803,0.10140437835605122,13.007083758358835,1.0,10.799999999999997,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-04-01,79324.0,50940.0,0.358,9867.0,18517.0,243227.0,50.4,43.6,36.4,192,84750.0,0.5,1,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.3627468307652758,0.2334350259694418,24.65055234620452,1.0,6.799999999999997,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-05-01,83089.0,40668.0,0.511,15678.0,26742.0,251725.0,47.6,25.1,43.6,353,75256.0,0.47,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.39823284446858587,0.32184765733129533,16.055938257430796,1.0,22.5,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-06-01,80787.0,45032.0,0.443,16080.0,19675.0,262863.0,48.9,26.6,30.8,209,84623.0,0.59,0,0,11,1,0,15210.0,15210.0,0.0,On Time,-0.12186134481184374,0.24354165893027344,16.347201492537312,1.0,22.299999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-07-01,78040.0,46639.0,0.402,15750.0,15650.0,275265.0,47.4,39.9,41.3,192,65882.0,0.29,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.016186778276435887,0.2005381855458739,17.47714285714286,1.0,7.5,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-08-01,67066.0,42639.0,0.364,9237.0,15191.0,290338.0,48.4,39.4,21.4,203,61000.0,0.27,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.19284141101710217,0.22650821578743327,31.432066688318717,1.0,9.0,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-09-01,86401.0,55043.0,0.363,14491.0,16866.0,296344.0,49.1,43.7,23.8,539,76160.0,0.42,1,1,0,0,0,15210.0,15210.0,0.0,On Time,0.06949137856338283,0.1952060740037731,20.450210475467532,1.0,5.399999999999999,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-10-01,62560.0,40821.0,0.347,13402.0,8338.0,294838.0,49.2,26.5,33.2,213,77603.0,0.1,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.19835981547924142,0.13328005115089514,21.999552305626025,1.0,22.700000000000003,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-11-01,69555.0,48789.0,0.299,9928.0,10837.0,300346.0,51.4,45.7,29.1,418,55456.0,0.21,0,1,0,0,0,15210.0,15210.0,0.0,On Time,0.03711269495720626,0.15580475882395226,30.25241740531829,1.0,5.699999999999996,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2025-12-01,64762.0,35009.0,0.459,10384.0,19369.0,316429.0,50.3,27.5,21.7,169,66740.0,0.52,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.25044849017951176,0.29907970723572463,30.47274653312789,1.0,22.799999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-01-01,73314.0,51095.0,0.303,14249.0,7970.0,321908.0,49.9,29.4,27.1,191,84252.0,0.18,0,1,0,0,0,15210.0,15210.0,0.0,On Time,0.1718989769820971,0.10871047821698447,22.591620464594005,1.0,20.5,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-02-01,50506.0,32475.0,0.357,10654.0,7378.0,336024.0,45.7,28.7,42.3,152,57770.0,0.54,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.27386959959744084,0.1460816536649111,31.53970339778487,1.0,17.000000000000004,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-03-01,98464.0,64532.0,0.345,18277.0,15654.0,347271.0,41.8,38.4,21.8,339,95208.0,0.33,0,1,0,0,0,15210.0,15210.0,9.0,Late,0.5203977641209352,0.15898196295092623,19.000437708595502,1.0,3.3999999999999986,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-04-01,112159.0,71636.0,0.361,15680.0,24842.0,354883.0,44.4,43.9,31.4,268,122864.0,0.48,0,1,0,0,0,15210.0,15210.0,0.0,On Time,0.5298442316610743,0.22148913595877281,22.632844387755103,1.0,0.5,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-05-01,88404.0,51820.0,0.414,12725.0,23859.0,363458.0,45.3,43.6,24.7,296,85016.0,0.33,0,1,0,0,0,15210.0,15210.0,0.0,On Time,0.7503662931136894,0.26988597801004477,28.562514734774066,1.0,1.6999999999999957,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-06-01,106603.0,91554.0,0.141,18521.0,-3473.0,358129.0,42.1,28.7,20.5,396,112191.0,0.1,0,1,0,0,0,15210.0,15210.0,0.0,On Time,0.08265965225869354,-0.03257882048347607,19.336374925759948,1.0,13.400000000000002,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-008,2026-07-01,99002.0,72421.0,0.268,12971.0,13609.0,368358.0,40.0,34.2,37.9,524,118275.0,0.22,0,1,0,0,0,15210.0,15210.0,0.0,On Time,-0.11730668069437133,0.1374618694571827,28.398581450928994,1.0,5.799999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2024-11-01,45862.0,37421.0,0.184,9159.0,-718.0,52299.0,37.2,29.0,37.3,260,44900.0,0.23,0,0,8,0,0,,,0.0,,-0.2049579613417699,-0.015655662640094197,5.710121192269899,1.0,8.200000000000003,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2024-12-01,40436.0,31293.0,0.226,8552.0,591.0,49594.0,36.2,29.4,22.1,166,38534.0,0.15,1,1,0,0,0,,,0.0,,-0.04593822995068775,0.014615688990008903,5.79911131898971,1.0,6.800000000000004,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-01-01,31480.0,27855.0,0.115,4348.0,-723.0,50940.0,36.6,31.3,25.3,128,30489.0,0.1,0,1,0,0,0,,,0.0,,-0.4068211795741473,-0.022966963151207116,11.71573137074517,1.0,5.300000000000001,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-02-01,44783.0,34787.0,0.223,9242.0,754.0,47883.0,40.1,47.1,30.1,116,43105.0,0.46,0,1,0,0,0,,,0.0,,-0.02352710304827521,0.01683674608668468,5.181021423934213,1.0,-7.0,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-03-01,53393.0,41584.0,0.221,8863.0,2946.0,48101.0,39.3,46.4,39.1,297,56855.0,0.21,0,1,0,0,0,,,0.0,,0.32043228806014445,0.055175772104957575,5.427169130091391,1.0,-7.100000000000001,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-04-01,36848.0,28521.0,0.226,7594.0,733.0,62986.0,37.6,32.9,40.0,109,35678.0,0.41,0,1,0,0,0,,,0.0,,0.17052096569250308,0.019892531480677378,8.294179615485909,1.0,4.700000000000003,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-05-01,35221.0,27522.0,0.219,5857.0,1842.0,54134.0,37.9,32.4,40.2,232,37947.0,0.42,0,1,0,0,0,,,0.0,,-0.21351852265368554,0.05229834473751455,9.242615673553013,1.0,5.5,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-06-01,54016.0,40915.0,0.243,9887.0,3214.0,49038.0,34.0,29.4,21.0,162,64460.0,0.3,0,1,0,0,0,,,0.0,,0.011668196205495196,0.05950088862559242,4.959846262769293,1.0,4.600000000000001,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-07-01,50926.0,38946.0,0.235,6917.0,5063.0,50426.0,34.2,30.7,37.5,183,51130.0,0.1,0,1,0,0,0,,,0.0,,0.3820560138949196,0.09941876448179712,7.2901546913401765,1.0,3.5000000000000036,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-08-01,36821.0,25481.0,0.308,6196.0,5144.0,47300.0,33.9,46.7,32.7,100,35437.0,0.48,0,1,0,0,0,,,0.0,,0.04542744385451858,0.1397028869395182,7.63395739186572,1.0,-12.800000000000004,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-09-01,54803.0,38114.0,0.305,10853.0,5836.0,37608.0,31.9,25.1,29.6,210,61571.0,0.21,0,1,0,0,0,,,0.0,,0.014569757109004655,0.10649052059193839,3.4652169906938175,1.0,6.799999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-10-01,47972.0,40685.0,0.152,7675.0,-389.0,25524.0,35.0,29.4,34.1,272,52719.0,0.22,0,0,14,0,0,,,0.0,,-0.05800573380984175,-0.008108896856499626,3.325602605863192,1.0,5.600000000000001,0,0.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-11-01,49115.0,37749.0,0.231,7681.0,3685.0,24709.0,36.9,57.2,38.0,219,40213.0,0.25,0,1,0,0,0,,,0.0,,0.3338855544390429,0.07502799552071669,3.216898841296706,1.0,-20.300000000000004,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2025-12-01,46184.0,33665.0,0.271,6499.0,6020.0,28241.0,36.6,55.5,39.2,239,51771.0,0.7,0,1,0,0,1,,,0.0,,-0.15727241209422838,0.13034817252728217,4.345437759655332,1.0,-18.9,0,0.7,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-01-01,48093.0,34719.0,0.278,6939.0,6435.0,31310.0,37.7,41.5,47.9,129,41501.0,0.53,0,1,0,0,0,,,0.0,,0.0025223046777287372,0.13380325619112968,4.512177547197003,1.0,-3.799999999999997,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-02-01,60374.0,50910.0,0.157,8220.0,1244.0,38232.0,36.0,56.6,50.5,178,61739.0,0.61,1,1,0,1,0,,,0.0,,0.2292375038175709,0.020604896147348197,4.651094890510949,1.0,-20.6,1,99.7,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-03-01,59084.0,47664.0,0.193,12300.0,-880.0,32058.0,40.4,52.2,49.7,215,61610.0,0.89,0,1,0,1,0,,,0.0,,0.2793175125584617,-0.014894049150362196,2.6063414634146342,1.0,-11.800000000000004,1,97.2,High
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-04-01,52460.0,49601.0,0.055,11064.0,-8205.0,23159.0,38.8,54.6,45.3,261,48016.0,0.93,0,0,8,0,0,,,0.0,,0.09080323539808277,-0.15640487990850171,2.0931851048445407,1.0,-15.800000000000004,1,0.5,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-05-01,46393.0,39056.0,0.158,10168.0,-2831.0,26560.0,40.6,53.5,33.2,111,40602.0,0.89,0,1,0,0,0,,,0.0,,-0.23157319375890284,-0.06102213696031729,2.612116443745083,1.0,-12.899999999999999,0,0.6,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-06-01,35466.0,35112.0,0.01,5447.0,-5092.0,22646.0,44.2,38.8,28.7,88,40415.0,0.74,1,0,7,0,0,,,0.0,,-0.39973596912869813,-0.14357412733322056,4.157517899761337,1.0,5.400000000000006,0,1.1,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-009,2026-07-01,39677.0,34799.0,0.123,7801.0,-2923.0,11761.0,42.9,45.6,37.2,207,24435.0,0.96,1,1,0,0,0,,,0.0,,-0.24367136866183758,-0.07366988431585049,1.507627227278554,1.0,-2.700000000000003,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-010,2024-11-01,103744.0,87890.0,0.153,12941.0,2913.0,183132.0,48.2,41.2,41.1,382,116780.0,0.31,0,1,0,0,0,,,0.0,,-0.174131095862058,0.028078732264034546,14.151302063209952,1.0,7.0,0,0.0,Low
"Stressed / Crisis (FX shock, drought, rate spike)",OXC-010,2024-12-01,90192.0,63167.0,0.3,12409.0,14616.0,189043.0,52.2,49.5,42.8,229,90625.0,0.29,0,1,0,0,0,,,0.0,,0.07177488354406303,0.16205428419372006,15.234346039165121,1.0,2.700000000000003,0,0.1,Low
